donorID,campID,date
137272,3642,2009-04-22
137273,5326,2013-01-09
137273,4146,2010-10-21
137273,5296,2012-11-15
137273,3642,2009-04-22
137273,4990,2012-06-11
137274,3642,2009-04-22
137276,3642,2009-04-22
137276,4133,2011-02-10
137277,3642,2009-04-22
137277,3780,2009-07-10
137277,3783,2009-09-30
137277,3784,2009-09-30
137278,3642,2009-04-22
137278,3784,2009-10-09
137278,7229,2014-02-25
137279,3642,2009-04-22
137284,3642,2009-04-22
137285,3642,2009-04-22
137286,3642,2009-04-22
137286,4145,2010-09-06
137286,4145,2010-10-04
137286,4145,2010-11-03
137286,4145,2010-12-03
137286,4145,2010-12-31
137287,4681,2011-08-25
137287,4687,2011-12-28
137287,4210,2010-11-08
137290,3782,2009-08-07
137290,4138,2010-06-01
137290,3642,2009-04-23
137292,3642,2009-04-23
137294,3642,2009-04-23
137294,3780,2009-07-28
137294,3783,2009-08-27
137294,3784,2009-10-23
137294,3786,2009-11-06
137295,3642,2009-04-23
137295,3783,2009-09-22
137295,4148,2010-11-23
137295,4409,2011-02-03
137295,4151,2011-04-12
137296,3642,2009-04-23
137297,3642,2009-04-23
137297,3786,2009-11-19
137298,3642,2009-04-23
137298,3783,2009-08-27
137298,3916,2010-02-01
137299,3642,2009-04-23
137300,3642,2009-04-23
137300,3788,2009-12-18
137303,3780,2009-07-09
137303,3642,2009-04-23
137304,3642,2009-04-23
137305,3788,2009-12-22
137305,3642,2009-04-23
137305,4138,2010-05-17
137305,4142,2010-07-13
137306,3642,2009-04-23
137307,3642,2009-04-23
137308,3642,2009-04-23
137308,3780,2009-07-13
137308,3916,2010-02-01
137309,3642,2009-04-23
137309,4138,2010-05-07
137312,3642,2009-04-23
137312,3782,2009-09-23
137312,3787,2009-12-10
137312,4140,2010-07-05
137312,4142,2010-07-26
137312,4678,2011-07-27
137313,3642,2009-04-23
137314,3642,2009-04-23
137315,3642,2009-04-23
137316,3642,2009-04-23
137321,3642,2009-04-24
137321,3780,2009-07-23
137321,3782,2009-08-05
137322,3642,2009-04-24
137322,3784,2009-09-25
137322,3786,2009-11-04
137322,4500,2011-05-06
137324,3782,2009-08-03
137324,3783,2009-09-01
137324,3784,2009-10-01
137324,3786,2009-11-18
137324,3642,2009-04-24
137324,3780,2009-07-10
137324,3787,2009-12-03
137324,3788,2009-12-22
137324,3916,2010-01-28
137324,4138,2010-05-19
137324,4140,2010-06-04
137327,0,2009-04-24
137327,0,2009-07-06
137327,3784,2009-09-22
137327,3787,2009-11-30
137327,3788,2009-12-18
137327,3916,2010-01-29
137327,4272,2010-02-26
137328,3642,2009-04-24
137329,3642,2009-04-24
137330,3642,2009-04-24
137330,4138,2010-05-19
137332,3642,2009-04-24
137332,3782,2009-09-03
137333,3642,2009-04-24
137334,3642,2009-04-24
137335,3642,2009-04-24
137335,4140,2010-06-04
137336,3642,2009-04-24
137339,3642,2009-04-24
137340,3642,2009-04-24
137340,3788,2010-01-18
137340,4140,2010-08-06
137340,4674,2011-04-27
137341,3642,2009-04-24
137341,4134,2010-03-29
137341,4144,2010-08-02
137341,4409,2011-02-02
137341,4674,2011-05-04
137342,3642,2009-04-24
137343,3642,2009-04-24
137346,4210,2010-11-15
137349,3642,2009-04-27
137350,3642,2009-04-27
137350,3780,2009-07-13
137352,3642,2009-04-25
137352,3642,2009-09-04
137352,3780,2009-07-06
137354,3642,2009-04-27
137354,4272,2010-02-25
137355,3642,2009-04-27
137355,3780,2009-07-03
137355,3788,2009-12-28
137355,4138,2010-05-12
137355,4674,2011-04-26
137357,3642,2009-04-27
137360,3642,2009-04-27
137364,3642,2009-04-27
137365,3642,2009-04-28
137367,3642,2009-04-28
137369,3642,2009-04-28
137371,3642,2009-04-28
137371,4148,2010-11-23
137372,3642,2009-04-28
137373,3642,2009-04-28
137374,3642,2009-04-28
137375,3786,2009-11-23
137375,0,2009-04-28
137375,3783,2009-09-07
137376,3642,2009-04-28
137377,4144,2010-08-02
137377,3642,2009-04-28
137378,3642,2009-04-28
137379,4138,2010-05-18
137379,4145,2010-09-02
137379,4133,2010-12-16
137379,3642,2009-04-28
137379,3782,2009-08-03
137379,3786,2009-11-05
137380,3642,2009-04-28
137380,4674,2011-05-04
137382,0,2009-04-28
137383,3642,2009-04-28
137385,3916,2010-01-27
137385,4144,2010-08-11
137385,3642,2009-04-28
137387,3642,2009-04-29
137387,3780,2009-07-27
137387,4135,2010-05-10
137387,4142,2010-07-16
137388,3783,2009-09-07
137388,3675,2009-04-29
137389,3786,2009-11-16
137389,3780,2009-07-15
137389,4142,2010-07-07
137389,3642,2009-04-29
137390,3642,2009-04-29
137390,3788,2010-01-08
137391,3642,2009-04-29
137394,3642,2009-04-29
137395,0,2009-04-29
137396,4409,2011-02-25
137396,3642,2009-04-29
137396,4272,2010-02-26
137396,4409,2011-02-01
137397,3642,2009-04-29
137398,3642,2009-04-29
137399,3642,2009-04-29
137399,3782,2009-08-04
137400,4137,2010-05-21
137402,3642,2009-04-30
137403,3642,2009-04-30
137403,3786,2009-11-13
137404,3642,2009-04-30
137404,4133,2010-12-17
137404,3642,2009-07-23
137406,3642,2009-05-04
137407,3642,2009-05-04
137407,4133,2010-12-27
137408,3642,2009-05-04
137409,3642,2009-05-04
137410,3642,2009-05-04
137411,3642,2009-05-04
137412,3642,2009-05-04
137413,3642,2009-05-04
137414,3642,2009-05-04
137415,3941,2010-04-12
137415,4221,2010-11-24
137416,3642,2009-05-05
137416,3782,2009-08-04
137417,3642,2009-05-05
137417,4138,2010-05-17
137418,3642,2009-05-05
137418,3788,2009-12-31
137419,0,2009-05-05
137421,3642,2009-05-05
137421,4272,2010-03-03
137421,4134,2010-03-31
137421,4677,2011-06-23
137422,3642,2009-05-05
137422,4409,2011-02-02
137423,3642,2009-05-05
137423,4138,2010-05-12
137423,4133,2011-01-11
137424,3642,2009-05-05
137425,3642,2009-05-05
137426,3642,2009-05-06
137427,3782,2009-08-04
137427,3788,2010-01-26
137427,0,2009-05-06
137428,3642,2009-05-06
137430,3642,2009-05-06
137431,3443,2008-08-04
137431,3527,2008-08-27
137431,3785,2009-12-15
137431,3787,2009-11-30
137431,3916,2010-02-26
137431,4144,2010-07-29
137431,2129,2002-10-31
137431,2908,2006-04-07
137431,3016,2006-11-27
137431,3183,2007-06-08
137431,3236,2007-10-01
137432,3642,2009-05-07
137433,3642,2009-05-07
137434,3642,2009-05-07
137434,3784,2009-10-02
137436,3788,2009-12-23
137436,4272,2010-03-03
137436,3782,2009-08-11
137436,3784,2009-10-02
137436,4146,2010-09-21
137436,3642,2009-05-07
137436,4134,2010-04-07
137437,3642,2009-05-08
137439,3642,2009-05-08
137440,3642,2009-05-08
137441,3642,2009-05-08
137442,3642,2009-05-08
137443,3642,2009-05-08
137444,3642,2009-05-08
137447,3642,2009-05-08
137448,3642,2009-05-11
137449,3642,2009-05-11
137449,3780,2009-07-20
137450,3642,2009-05-11
137452,3642,2009-05-11
137453,3642,2009-05-11
137455,3642,2009-05-11
137457,3642,2009-05-11
137458,4137,2010-05-11
137459,3663,2009-05-12
137461,3642,2009-05-12
137461,4135,2010-06-10
137461,4674,2011-04-29
137462,3642,2009-05-12
137464,3642,2009-05-12
137464,4148,2010-11-12
137465,3783,2009-08-31
137465,5062,2012-05-21
137465,3663,2009-05-13
137465,4681,2011-09-14
137465,5326,2012-12-18
137465,4685,2012-03-08
137465,4678,2011-07-05
137465,7059,2013-09-30
137465,4133,2011-02-03
137465,4146,2010-10-26
137465,4674,2011-04-27
137465,4680,2011-08-04
137465,4138,2010-06-22
137465,3784,2009-10-13
137466,3642,2009-05-13
137468,3642,2009-05-14
137468,3780,2009-07-08
137468,3782,2009-08-05
137469,3642,2009-05-14
137470,3642,2009-05-14
137473,3642,2009-05-15
137475,3642,2009-05-15
137475,4135,2010-04-26
137476,3642,2009-05-18
137477,3642,2009-05-18
137479,3642,2009-05-18
137480,3642,2009-05-18
137482,3642,2009-05-18
137484,3642,2009-05-18
137484,3787,2009-12-02
137484,4138,2010-05-26
137485,3782,2009-08-04
137485,3642,2009-05-18
137485,3783,2009-09-15
137485,3916,2010-01-29
137486,4272,2010-05-20
137488,3642,2009-05-19
137490,3642,2009-05-19
137490,4138,2010-05-10
137493,3642,2009-05-20
137495,3642,2009-05-25
137496,4144,2010-09-30
137496,4151,2011-03-31
137496,3675,2009-05-25
137496,3788,2010-03-29
137496,3916,2010-02-02
137496,4681,2011-09-05
137496,4687,2011-12-22
137497,3642,2009-05-25
137497,3780,2009-07-07
137497,4133,2010-12-16
137497,4409,2011-01-28
137497,4674,2011-04-26
137498,3642,2009-05-25
137498,4133,2010-12-17
137500,3941,2010-04-08
137501,3675,2009-05-26
137501,3780,2009-07-14
137501,4144,2010-08-02
137501,4146,2010-09-20
137502,3449,2009-05-26
137502,4138,2010-05-18
137502,4150,2011-01-11
137505,2711,2005-10-10
137505,2714,2005-12-27
137505,3448,2008-11-14
137505,3669,2009-05-27
137505,3780,2009-07-09
137505,3784,2009-10-07
137505,3788,2009-12-28
137505,4135,2010-05-10
137505,4149,2010-12-08
137505,4682,2011-10-26
137505,4990,2012-03-27
137505,5186,2012-09-10
137505,5359,2013-11-08
137505,2905,2006-05-30
137505,3016,2006-10-31
137505,3049,2006-12-14
137505,3125,2007-05-23
137505,0,2003-11-10
137505,2225,2003-05-20
137505,2296,2003-10-14
137505,2389,2004-03-16
137505,2415,2004-05-11
137505,2534,2004-11-09
137506,3642,2009-05-28
137507,3669,2009-05-28
137508,3642,2009-05-28
137512,3642,2009-06-02
137513,3669,2009-06-02
137514,3669,2009-06-02
137515,3642,2009-06-02
137516,3642,2009-06-03
137518,1917,2001-08-30
137518,2123,2002-10-23
137518,2133,2002-11-25
137518,2193,2003-03-08
137518,2335,2003-11-29
137518,2360,2004-01-27
137518,2711,2005-10-01
137518,2964,2006-07-15
137518,3079,2007-02-20
137518,3277,2008-02-19
137518,3783,2009-08-31
137518,4272,2010-03-23
137518,4460,2011-02-24
137518,4685,2011-11-30
137518,5016,2012-04-13
137518,5434,2013-02-15
137518,7229,2014-02-18
137520,0,2009-06-08
137520,4138,2011-06-14
137520,4142,2010-09-20
137523,3669,2009-06-11
137523,3786,2009-11-06
137524,4210,2011-01-06
137525,3642,2009-06-15
137526,3782,2009-08-03
137526,4142,2010-07-06
137526,3642,2009-06-15
137526,3786,2009-12-04
137527,3361,2008-05-08
137529,858,1995-09-01
137529,1185,1997-05-23
137529,1000,1996-05-29
137529,1148,1997-04-02
137529,1343,1998-05-19
137529,1374,1998-06-30
137529,2035,2002-06-03
137529,2094,2002-09-30
137529,2105,2002-10-28
137529,2193,2003-03-31
137529,1529,1999-05-25
137529,1755,2000-09-18
137529,1933,2001-10-08
137530,4383,2011-02-07
137531,1235,1997-12-23
137531,2654,2005-05-09
137532,4135,2010-04-19
137533,3642,2009-06-17
137534,3642,2009-06-17
137534,3782,2009-08-21
137534,3788,2010-01-12
137534,3916,2010-02-02
137535,3941,2010-04-06
137536,3785,2009-11-04
137536,4140,2010-06-10
137537,4383,2011-03-08
137538,3330,2009-06-22
137538,3787,2009-12-16
137539,3642,2009-06-22
137540,3565,2009-09-01
137541,3642,2009-06-23
137542,3675,2009-06-23
137545,3642,2009-06-30
137545,4272,2010-03-02
137548,3780,2009-07-02
137548,3784,2009-09-23
137548,4133,2010-12-14
137549,3348,2009-07-02
137551,3642,2009-07-07
137553,3780,2009-07-15
137553,3895,2009-12-28
137555,3781,2009-07-08
137556,3781,2009-07-08
137556,3788,2009-12-22
137559,3781,2009-07-09
137560,3642,2009-07-09
137560,3786,2009-11-05
137561,3781,2009-07-09
137562,3781,2009-07-09
137562,4145,2010-08-31
137563,3781,2009-07-09
137564,3809,2009-07-09
137565,3781,2009-07-10
137565,3788,2009-12-28
137565,3784,2009-10-02
137565,3786,2009-11-24
137566,3781,2009-07-10
137567,0,2009-07-10
137569,3781,2009-07-10
137569,4140,2010-06-09
137569,4133,2010-12-15
137571,3781,2009-07-10
137572,3781,2009-07-10
137573,3781,2009-07-10
137575,3788,2009-12-17
137575,3781,2009-07-10
137575,0,2014-01-28
137576,3781,2009-07-10
137577,3781,2009-07-10
137580,3781,2009-07-10
137581,3780,2009-07-13
137581,3788,2009-12-24
137581,4134,2010-05-20
137583,3781,2009-07-13
137585,0,2009-07-11
137587,3781,2009-07-13
137587,4140,2010-06-04
137588,3781,2009-07-13
137589,0,2009-07-11
137590,4138,2010-05-18
137590,3781,2009-07-13
137591,3781,2009-07-13
137592,4149,2010-12-01
137592,3781,2009-07-13
137592,3787,2009-11-30
137593,4134,2010-04-01
137593,3781,2009-07-13
137593,3784,2009-09-28
137595,3781,2009-07-13
137596,3781,2009-07-13
137598,0,2003-12-24
137598,1245,1997-11-05
137598,1465,1998-12-28
137598,1634,1999-12-15
137598,1808,2000-12-29
137598,1949,2001-12-28
137598,2144,2002-12-27
137598,2285,2003-09-02
137598,2451,2004-09-23
137598,2713,2005-12-27
137598,2994,2006-11-30
137598,3781,2009-07-14
137600,3781,2009-07-14
137600,3786,2009-11-03
137601,3781,2009-07-14
137602,3781,2009-07-14
137603,3781,2009-07-14
137604,3781,2009-07-14
137604,4138,2010-06-04
137604,4145,2010-09-01
137604,4409,2011-02-01
137605,3781,2009-07-14
137606,3781,2009-07-14
137607,3781,2009-07-14
137607,4147,2010-10-07
137607,4460,2011-03-11
137608,3781,2009-07-14
137611,3781,2009-07-14
137614,3781,2009-07-14
137616,3786,2009-12-14
137616,3781,2009-07-14
137617,3781,2009-07-14
137619,3781,2009-07-14
137621,4144,2010-07-27
137621,4409,2011-02-02
137621,3781,2009-07-15
137621,3784,2009-10-01
137621,4140,2010-06-11
137622,3781,2009-07-15
137623,3781,2009-07-15
137624,3781,2009-07-15
137624,3784,2009-10-01
137625,3781,2009-07-15
137626,1034,1996-07-15
137626,1185,1997-05-21
137626,1374,1998-06-30
137626,1626,1999-11-18
137626,1962,2001-12-06
137626,2105,2002-10-04
137626,2802,2005-08-16
137626,3781,2009-07-15
137626,3788,2009-12-22
137626,4138,2010-05-11
137626,4140,2010-06-15
137626,4133,2010-12-21
137627,3781,2009-07-15
137627,4140,2010-06-08
137628,3781,2009-07-15
137628,4272,2010-03-04
137629,3781,2009-07-15
137631,3781,2009-07-15
137632,3781,2009-07-15
137633,4146,2010-11-25
137634,3781,2009-07-16
137634,7229,2014-02-18
137635,3781,2009-07-16
137637,3781,2009-07-16
137638,3781,2009-07-16
137639,0,2009-07-16
137640,3781,2009-07-16
137640,3786,2009-11-06
137641,3781,2009-07-16
137642,3781,2009-07-17
137643,3781,2009-07-17
137644,3781,2009-07-17
137645,3781,2009-07-17
137646,3781,2009-07-17
137647,3780,2009-07-17
137648,3781,2009-07-17
137649,3781,2009-07-17
137650,3781,2009-07-17
137651,3781,2009-07-17
137651,4674,2011-05-02
137652,3916,2010-02-04
137652,4135,2010-04-30
137652,3784,2009-10-05
137652,3781,2009-07-17
137653,3781,2009-07-20
137654,3781,2009-07-18
137654,4146,2010-10-08
137655,3781,2009-07-20
137659,3781,2009-07-22
137660,3781,2009-07-22
137661,3780,2009-07-22
137662,3781,2009-07-22
137663,3780,2009-07-23
137663,4138,2010-05-12
137663,4140,2010-06-03
137664,0,2009-07-23
137666,4674,2011-04-29
137666,4138,2010-05-17
137666,4145,2010-08-26
137668,3781,2009-07-24
137670,0,2004-01-20
137670,2225,2003-04-28
137670,2319,2003-11-07
137670,2632,2005-03-08
137670,3449,2008-12-24
137670,3125,2007-05-03
137672,4138,2010-05-17
137672,3781,2009-07-27
137672,4460,2011-03-15
137674,3781,2009-07-27
137675,3781,2009-07-27
137676,4138,2010-05-21
137676,3781,2009-07-27
137677,4137,2010-05-21
137678,4137,2010-05-12
137680,3781,2009-07-28
137681,0,2009-07-28
137682,3781,2009-07-28
137685,4383,2011-02-07
137685,4500,2011-05-02
137688,4137,2010-07-05
137693,4137,2010-05-12
137694,4137,2010-05-17
137694,4135,2010-04-22
137695,3781,2009-07-31
137696,3782,2009-07-31
137698,3781,2009-08-01
137698,3781,2010-06-01
137699,3781,2009-08-03
137699,3788,2009-12-22
137702,3782,2009-08-03
137702,4133,2010-12-28
137703,3781,2009-08-03
137704,3781,2009-08-04
137705,3781,2009-08-04
137706,3781,2009-08-04
137707,3785,2009-10-29
137709,4137,2010-11-02
137710,3781,2009-08-05
137710,4138,2010-05-07
137711,0,2010-06-09
137711,4145,2010-12-17
137712,3781,2009-08-06
137716,3782,2009-08-10
137718,3781,2009-08-11
137719,3781,2009-08-11
137722,3642,2009-08-13
137725,4137,2010-06-03
137726,3941,2010-04-09
137727,3941,2010-04-09
137728,4137,2010-05-26
137729,4137,2010-05-20
137730,3642,2009-08-19
137731,3941,2010-04-06
137732,4210,2010-10-29
137734,4210,2010-11-17
137735,3941,2010-04-07
137736,4213,2010-05-27
137737,3941,2010-04-01
137738,3781,2009-08-21
137740,4223,2010-12-24
137740,4210,2010-11-09
137741,3941,2010-04-20
137746,3941,2010-04-13
137747,3941,2010-04-16
137747,4301,2010-05-20
137751,3941,2010-04-06
137752,4210,2010-11-02
137754,4210,2010-10-29
137755,4210,2010-11-08
137756,3941,2010-04-22
137757,3941,2010-04-01
137760,3941,2010-04-13
137762,3941,2010-04-07
137763,3941,2010-04-07
137763,4221,2010-12-07
137765,3941,2010-04-07
137765,4217,2010-07-13
137766,4210,2010-11-04
137767,4210,2010-10-29
137769,4210,2010-10-27
137771,4210,2010-12-13
137773,4210,2010-11-04
137775,4214,2010-04-26
137777,4223,2010-12-30
137777,3941,2010-04-28
137777,4220,2010-10-13
137778,4210,2010-10-28
137779,4211,2010-11-03
137779,3941,2010-04-14
137781,4210,2010-10-29
137784,3941,2010-04-14
137785,4210,2010-10-29
137786,3941,2010-04-08
137787,4210,2010-11-10
137787,4223,2010-12-31
137791,4213,2010-05-28
137793,4213,2010-05-25
137794,3782,2009-08-24
137797,4210,2010-11-25
137798,4210,2010-11-09
137800,4210,2010-11-09
137801,3941,2010-04-21
137801,4223,2010-12-31
137801,4460,2011-03-01
137802,3941,2010-04-01
137803,4210,2010-11-04
137804,4210,2010-11-04
137805,4210,2010-11-02
137808,0,2010-05-12
137811,3941,2010-05-19
137811,4219,2011-05-24
137813,4210,2010-11-02
137814,4210,2010-11-02
137815,4210,2010-11-04
137817,4210,2010-11-10
137820,4213,2010-05-26
137821,4213,2010-05-27
137821,4219,2010-09-24
137821,4410,2011-01-31
137823,4210,2010-11-15
137824,4210,2010-10-29
137825,4210,2010-10-27
137828,4210,2010-11-16
137829,4213,2010-05-26
137829,4410,2011-02-03
137830,4213,2010-06-01
137831,4210,2010-11-18
137834,3941,2010-04-27
137834,4222,2010-12-10
137835,4210,2010-11-02
137837,3941,2010-04-08
137838,4210,2010-12-01
137840,4210,2010-11-03
137842,4210,2010-11-23
137843,4213,2010-05-25
137843,4219,2010-09-29
137844,4674,2011-04-29
137844,4213,2010-05-28
137846,3941,2010-04-01
137847,3941,2010-04-13
137853,3941,2010-04-14
137854,4210,2010-10-27
137859,3941,2010-04-14
137860,4210,2010-11-09
137861,3941,2010-04-28
137863,4213,2010-05-31
137866,4210,2010-11-04
137866,4674,2011-04-27
137867,4210,2010-12-16
137868,4210,2010-11-09
137870,3941,2010-04-12
137873,3941,2010-04-12
137876,4210,2010-11-03
137878,3941,2010-04-07
137879,3941,2010-04-16
137880,4210,2010-11-02
137881,4213,2010-05-28
137881,4218,2010-07-30
137881,4221,2010-11-17
137882,4210,2010-11-04
137886,2415,2004-04-27
137886,2653,2005-04-19
137886,2713,2006-01-16
137886,2714,2005-12-16
137886,2871,2006-03-24
137886,2964,2006-07-18
137886,0,2003-12-30
137886,2646,2005-04-04
137886,2225,2003-04-30
137886,2285,2003-09-02
137886,2389,2004-03-16
137886,2498,2004-10-06
137886,2553,2004-12-17
137886,3016,2006-10-30
137886,3064,2007-01-31
137886,3079,2007-03-08
137886,3184,2007-07-09
137886,3189,2007-12-14
137887,4137,2010-05-19
137888,4210,2010-11-05
137889,4210,2010-10-29
137893,3941,2010-04-07
137895,3941,2010-04-20
137897,3941,2010-04-08
137899,3941,2010-04-06
137900,4210,2010-11-12
137902,4210,2010-10-29
137905,3941,2010-04-08
137907,4213,2010-05-31
137907,4218,2010-07-27
137908,4210,2011-01-14
137911,4210,2010-11-02
137912,3941,2010-04-07
137915,3941,2010-04-01
137916,4210,2010-11-09
137918,4210,2010-11-02
137918,4223,2010-12-16
137920,4210,2010-11-04
137920,4677,2011-06-30
137923,4213,2010-06-01
137924,3941,2010-04-08
137926,3941,2010-08-16
137927,4217,2010-07-19
137927,4219,2010-09-20
137927,3941,2010-03-31
137931,3941,2010-04-06
137932,3941,2010-08-17
137933,0,2010-04-26
137936,4210,2010-11-03
137937,4210,2010-11-25
137939,3941,2010-06-14
137941,3941,2010-04-12
137941,4218,2010-08-03
137943,3941,2010-04-23
137944,4213,2010-05-25
137945,4210,2010-10-29
137946,4210,2010-10-28
137947,4677,2011-07-06
137947,4210,2010-11-09
137947,5080,2012-06-27
137947,5232,2012-10-04
137948,4210,2010-11-29
137950,4137,2010-06-17
137950,4141,2010-08-11
137955,4137,2010-05-19
137959,4137,2010-05-20
137961,4137,2010-05-17
137962,4141,2010-07-12
137963,4383,2011-02-04
137963,4151,2011-04-13
137964,4137,2010-05-19
137965,4383,2011-03-08
137971,3785,2009-11-05
137972,4137,2010-05-17
137973,4136,2010-04-21
137974,4137,2010-05-31
137980,4137,2010-05-18
137983,0,2011-03-02
137983,4677,2011-06-25
137984,4137,2010-05-26
137984,4145,2010-08-31
137984,4148,2010-11-16
137984,4149,2010-12-15
137985,4133,2010-12-17
137985,3785,2009-11-24
137985,4145,2010-08-30
137986,4137,2010-05-11
137989,4210,2010-10-29
137990,4133,2010-12-16
137990,4141,2010-07-05
137993,4383,2011-02-28
137993,4674,2011-06-06
137995,4383,2011-02-07
137997,4137,2010-05-19
137998,4137,2010-05-26
137998,4144,2010-07-24
138000,4409,2011-01-28
138000,4137,2010-05-25
138003,4137,2010-05-12
138003,4144,2010-07-23
138004,4137,2010-05-10
138006,4674,2011-05-02
138006,4137,2010-05-21
138007,4137,2010-06-03
138007,4460,2011-03-03
138009,4137,2010-05-26
138010,4137,2010-05-25
138011,4137,2010-05-20
138013,4383,2011-02-10
138015,4137,2010-05-17
138017,3788,2009-12-30
138017,4138,2010-06-04
138017,3785,2009-11-06
138017,4134,2010-04-13
138017,4148,2010-12-31
138018,4137,2010-05-20
138021,4137,2010-06-01
138025,4141,2010-06-24
138029,3784,2009-10-06
138029,4138,2010-05-19
138029,4143,2010-11-22
138034,3785,2009-11-17
138035,4146,2010-09-22
138035,3785,2009-11-05
138035,4138,2010-07-13
138036,4141,2010-06-29
138042,4137,2010-05-19
138046,4137,2010-05-12
138048,4383,2011-02-04
138049,4133,2010-12-15
138049,4674,2011-04-27
138049,4142,2010-07-06
138049,4144,2010-07-26
138049,4409,2011-01-31
138049,4460,2011-02-28
138049,4151,2011-03-25
138049,3785,2009-10-30
138049,3788,2009-12-21
138049,3916,2010-02-02
138049,3916,2010-02-26
138049,4138,2010-05-10
138049,4140,2010-06-04
138049,4145,2010-08-27
138049,4145,2010-09-21
138049,4147,2010-10-12
138049,4143,2010-11-02
138049,4148,2010-11-15
138049,4149,2010-11-26
138050,4134,2010-03-24
138050,3785,2009-10-30
138052,4137,2010-05-12
138055,4137,2010-05-17
138056,4137,2010-05-12
138056,4460,2011-02-25
138060,4147,2010-10-07
138060,4137,2010-05-19
138061,4137,2010-05-11
138063,0,2009-09-02
138063,2534,2004-11-06
138063,3783,2009-09-02
138064,4210,2010-11-04
138065,3781,2009-09-03
138065,3788,2009-12-24
138065,4138,2010-05-18
138067,0,2005-10-31
138067,2654,2005-04-29
138067,3033,2006-12-15
138068,3788,2009-12-30
138068,4133,2010-12-21
138069,3788,2010-02-23
138069,4133,2011-02-08
138069,3781,2009-09-07
138071,3781,2009-09-09
138072,3642,2009-09-10
138076,1775,2000-11-07
138076,3129,2007-05-03
138077,3642,2009-09-17
138078,3783,2009-09-18
138079,4210,2011-01-13
138080,4141,2010-06-24
138082,1026,1996-06-03
138082,2654,2005-04-28
138082,3049,2006-12-27
138084,3941,2010-04-27
138087,3781,2009-09-25
138089,3941,2010-04-07
138090,3642,2009-09-28
138090,4143,2010-11-29
138093,3941,2010-04-12
138094,3784,2009-09-30
138095,4409,2011-02-01
138095,3786,2009-10-29
138095,3781,2009-09-30
138097,3784,2009-10-02
138097,3916,2010-02-10
138097,4135,2010-05-05
138097,4140,2010-06-04
138097,4142,2010-07-28
138097,4143,2010-11-17
138097,4134,2010-03-26
138097,4460,2011-03-11
138098,3788,2009-12-23
138098,3916,2010-02-01
138098,4135,2010-04-26
138098,4149,2010-12-16
138098,0,2009-10-05
138099,3941,2010-05-06
138100,3785,2009-11-30
138101,3784,2009-10-09
138103,3781,2009-10-12
138104,3784,2009-10-12
138105,4383,2011-02-11
138106,4138,2010-05-19
138106,3781,2009-10-13
138109,4210,2010-10-27
138110,0,2009-10-16
138110,4133,2010-12-28
138111,3785,2009-11-16
138113,3642,2009-10-20
138113,4149,2010-11-26
138113,4140,2010-06-09
138113,3788,2009-12-21
138113,3787,2009-12-21
138115,4141,2010-07-01
138116,4137,2010-05-10
138117,4383,2011-02-03
138118,4383,2011-02-08
138119,4137,2010-05-12
138120,4137,2010-05-06
138123,4223,2010-12-20
138123,4210,2010-11-02
138126,4137,2010-05-17
138127,4137,2010-06-01
138128,4141,2010-06-23
138129,4141,2010-12-20
138130,4137,2010-05-18
138130,4133,2010-12-21
138131,4141,2010-06-29
138132,4137,2010-05-28
138132,4147,2010-10-12
138133,4137,2010-05-11
138134,4137,2010-05-18
138140,3941,2010-04-15
138143,4137,2010-05-25
138144,4137,2010-06-07
138145,4137,2010-05-19
138146,4141,2010-06-29
138147,4137,2010-05-20
138147,4460,2011-03-03
138148,4141,2010-06-28
138149,4137,2010-05-20
138151,0,2002-08-14
138151,2233,2003-12-30
138151,2534,2004-12-31
138152,3249,2007-11-07
138152,3189,2007-12-31
138152,3449,2009-01-08
138153,4137,2010-05-12
138154,4137,2010-05-21
138155,4141,2010-07-09
138156,4137,2010-05-21
138158,4409,2011-01-28
138158,4137,2010-05-27
138158,4145,2010-09-14
138158,4133,2010-12-13
138159,0,2009-10-30
138162,4141,2010-07-06
138163,4142,2010-07-23
138163,4137,2010-05-31
138166,4141,2010-07-05
138171,4210,2010-10-29
138172,3941,2010-04-07
138173,4137,2010-05-18
138175,4137,2010-05-20
138176,0,2013-12-23
138176,4141,2010-06-24
138176,4146,2010-09-16
138176,4133,2010-12-21
138177,4137,2010-05-21
138178,4137,2010-05-12
138180,4137,2010-06-10
138180,4145,2010-08-26
138180,4148,2010-11-18
138180,4133,2010-12-24
138181,4210,2010-11-08
138182,4210,2010-11-02
138183,4210,2010-12-07
138185,4217,2010-07-15
138185,3941,2010-04-26
138185,4301,2010-05-20
138186,4219,2010-11-18
138186,4460,2011-03-25
138186,4674,2011-05-04
138186,3941,2010-05-18
138188,3786,2009-11-03
138189,4141,2010-06-30
138190,4133,2010-12-21
138190,4137,2010-05-31
138193,3784,2009-11-05
138194,2711,2005-11-18
138194,2945,2006-11-20
138194,3254,2007-11-19
138194,3445,2008-11-19
138194,1875,2001-11-15
138194,2094,2002-11-15
138194,2285,2003-11-13
138194,2389,2004-11-17
138194,3784,2009-11-06
138194,4143,2010-11-12
138194,4682,2011-11-16
138197,4137,2010-05-18
138198,4210,2010-12-03
138201,4137,2010-06-22
138201,4141,2010-07-27
138202,4383,2011-03-21
138206,3642,2009-11-12
138207,0,2009-11-12
138208,3941,2010-04-13
138209,3787,2009-12-01
138211,4137,2010-05-17
138211,4142,2010-07-06
